job_id,job_title,company_size,location,state,experience_level,remote_type,salary_min,salary_max,salary_avg,posted_date,requires_sql,requires_python,requires_tableau,requires_excel
JOB_02301,Financial Data Analyst,Large (1000-5000),FL,FL,Entry,Onsite,54000,66000,60000,2025-09-28,True,True,True,True
JOB_02302,Marketing Data Analyst,Small (50-200),CO,CO,Entry,Hybrid,52000,64000,58000,2025-08-17,True,True,True,True
JOB_02303,Data Analyst,Large (1000-5000),CA,CA,Mid,Remote,109000,133000,121000,2025-10-04,False,True,True,True
JOB_02304,Senior Data Analyst,Medium (200-1000),AZ,AZ,Mid,Remote,67000,81000,74000,2025-07-21,True,True,True,False
JOB_02305,Junior Data Analyst,Enterprise (5000+),PA,PA,Senior,Remote,89000,109000,99000,2025-10-11,True,True,True,True
JOB_02306,Operations Analyst,Startup (<50),GA,GA,Entry,Remote,68000,84000,76000,2025-07-31,False,True,True,True
JOB_02307,Business Intelligence Analyst,Medium (200-1000),CA,CA,Mid,Onsite,92000,112000,102000,2025-09-14,True,True,True,False
JOB_02308,Junior Data Analyst,Medium (200-1000),VA,VA,Entry,Hybrid,55000,67000,61000,2025-08-07,True,True,False,True
JOB_02309,Operations Analyst,Small (50-200),CA,CA,Entry,Remote,62000,76000,69000,2025-07-16,True,True,False,True
JOB_02310,Business Intelligence Analyst,Small (50-200),CA,CA,Mid,Hybrid,51000,63000,57000,2025-09-30,True,True,True,False
JOB_02311,Marketing Data Analyst,Small (50-200),CA,CA,Entry,Hybrid,80000,98000,89000,2025-07-20,False,False,False,True
JOB_02312,Data Analyst II,Medium (200-1000),WA,WA,Entry,Remote,50000,62000,56000,2025-08-12,False,False,False,False
JOB_02313,Junior Data Analyst,Small (50-200),OR,OR,Mid,Hybrid,81000,99000,90000,2025-07-20,True,False,False,False
JOB_02314,Marketing Data Analyst,Medium (200-1000),CA,CA,Senior,Onsite,110000,134000,122000,2025-09-23,True,False,True,True
JOB_02315,Operations Analyst,Startup (<50),CA,CA,Mid,Hybrid,94000,116000,105000,2025-07-26,True,False,False,True
JOB_02316,Data Analyst,Large (1000-5000),WA,WA,Mid,Remote,81000,99000,90000,2025-10-11,True,True,False,True
JOB_02317,Data Analyst I,Medium (200-1000),OH,OH,Mid,Hybrid,50000,61000,55000,2025-08-09,False,True,True,True
JOB_02318,Financial Data Analyst,Medium (200-1000),MO,MO,Mid,Remote,67000,81000,74000,2025-08-10,False,True,False,False
JOB_02319,Data Analyst I,Medium (200-1000),MN,MN,Entry,Remote,62000,76000,69000,2025-10-03,True,False,False,True
JOB_02320,Financial Data Analyst,Startup (<50),CA,CA,Mid,Remote,81000,99000,90000,2025-09-01,False,False,True,True
JOB_02321,Data Analyst II,Small (50-200),NH,NH,Mid,Hybrid,68000,82000,75000,2025-08-31,True,True,False,True
JOB_02322,Senior Data Analyst,Medium (200-1000),UT,UT,Senior,Onsite,116000,142000,129000,2025-10-06,True,True,True,True
JOB_02323,Operations Analyst,Small (50-200),MA,MA,Mid,Remote,82000,100000,91000,2025-09-14,True,False,True,True
JOB_02324,Operations Analyst,Startup (<50),AZ,AZ,Mid,Remote,54000,66000,60000,2025-07-22,False,True,True,True
JOB_02325,Marketing Data Analyst,Enterprise (5000+),WA,WA,Entry,Onsite,58000,72000,65000,2025-08-22,True,True,False,False
JOB_02326,Data Analyst II,Large (1000-5000),MA,MA,Senior,Onsite,103000,125000,114000,2025-10-02,False,True,False,True
JOB_02327,Financial Data Analyst,Startup (<50),TX,TX,Senior,Remote,115000,141000,128000,2025-08-17,True,False,False,True
JOB_02328,Business Intelligence Analyst,Medium (200-1000),AZ,AZ,Mid,Onsite,71000,87000,79000,2025-08-16,True,True,False,True
JOB_02329,Business Analyst,Large (1000-5000),TX,TX,Mid,Hybrid,70000,86000,78000,2025-08-10,True,True,True,True
JOB_02330,Financial Data Analyst,Small (50-200),CO,CO,Entry,Onsite,58000,70000,64000,2025-09-02,False,True,True,True
JOB_02331,Business Analyst,Startup (<50),CA,CA,Mid,Onsite,88000,108000,98000,2025-08-10,True,True,False,True
JOB_02332,Data Analyst,Medium (200-1000),TX,TX,Mid,Onsite,73000,89000,81000,2025-09-29,False,True,False,True
JOB_02333,Marketing Data Analyst,Enterprise (5000+),VA,VA,Mid,Hybrid,68000,84000,76000,2025-08-21,True,True,False,True
JOB_02334,Data Analyst,Small (50-200),TX,TX,Mid,Onsite,55000,67000,61000,2025-08-02,True,True,True,True
JOB_02335,Operations Analyst,Medium (200-1000),CA,CA,Entry,Hybrid,65000,79000,72000,2025-10-12,False,True,False,False
JOB_02336,Business Analyst,Medium (200-1000),NY,NY,Senior,Hybrid,119000,145000,132000,2025-07-27,True,True,True,True
JOB_02337,Business Intelligence Analyst,Medium (200-1000),CA,CA,Mid,Onsite,101000,123000,112000,2025-07-23,False,True,True,False
JOB_02338,Senior Data Analyst,Enterprise (5000+),RI,RI,Entry,Hybrid,38000,46000,42000,2025-08-08,True,False,False,True
JOB_02339,Operations Analyst,Medium (200-1000),NY,NY,Mid,Onsite,66000,80000,73000,2025-09-16,True,True,False,False
JOB_02340,Financial Data Analyst,Small (50-200),VA,VA,Entry,Hybrid,46000,56000,51000,2025-08-30,True,True,True,True
JOB_02341,Junior Data Analyst,Enterprise (5000+),CA,CA,Senior,Hybrid,122000,150000,136000,2025-10-06,False,False,False,True
JOB_02342,Data Analyst II,Startup (<50),NY,NY,Mid,Onsite,69000,85000,77000,2025-08-15,True,True,True,False
JOB_02343,Junior Data Analyst,Enterprise (5000+),RI,RI,Entry,Onsite,42000,52000,47000,2025-08-02,True,True,True,False
JOB_02344,Business Intelligence Analyst,Small (50-200),NY,NY,Mid,Onsite,79000,97000,88000,2025-07-28,True,True,False,False
JOB_02345,Financial Data Analyst,Medium (200-1000),NC,NC,Mid,Remote,83000,101000,92000,2025-07-20,True,False,True,True
JOB_02346,Junior Data Analyst,Small (50-200),CA,CA,Mid,Remote,88000,108000,98000,2025-08-16,True,False,False,True
JOB_02347,Business Analyst,Small (50-200),NC,NC,Senior,Remote,73000,89000,81000,2025-09-30,True,True,False,True
JOB_02348,Data Analyst II,Medium (200-1000),CT,CT,Mid,Remote,85000,103000,94000,2025-10-12,False,False,True,True
JOB_02349,Junior Data Analyst,Startup (<50),AZ,AZ,Mid,Onsite,54000,66000,60000,2025-08-28,True,True,False,False
JOB_02350,Senior Data Analyst,Large (1000-5000),CT,CT,Mid,Remote,86000,106000,96000,2025-08-03,True,False,True,True
JOB_02351,Operations Analyst,Small (50-200),CA,CA,Mid,Hybrid,90000,110000,100000,2025-08-26,False,True,True,True
JOB_02352,Business Analyst,Enterprise (5000+),CA,CA,Mid,Hybrid,92000,112000,102000,2025-10-07,True,False,False,True
JOB_02353,Data Analyst I,Medium (200-1000),TX,TX,Mid,Hybrid,56000,68000,62000,2025-08-10,True,True,True,True
JOB_02354,Data Analyst I,Small (50-200),CO,CO,Mid,Onsite,71000,87000,79000,2025-08-21,False,True,True,True
JOB_02355,Business Analyst,Large (1000-5000),VA,VA,Senior,Onsite,89000,109000,99000,2025-09-10,False,True,False,True
JOB_02356,Business Intelligence Analyst,Small (50-200),GA,GA,Entry,Hybrid,59000,73000,66000,2025-09-17,True,False,False,True
JOB_02357,Data Analyst II,Small (50-200),MI,MI,Mid,Hybrid,72000,88000,80000,2025-09-27,True,False,False,True
JOB_02358,Marketing Data Analyst,Startup (<50),NY,NY,Senior,Remote,123000,151000,137000,2025-09-15,True,True,False,True
JOB_02359,Financial Data Analyst,Small (50-200),CA,CA,Mid,Onsite,85000,103000,94000,2025-09-18,False,False,False,True
JOB_02360,Junior Data Analyst,Large (1000-5000),CA,CA,Mid,Onsite,90000,110000,100000,2025-09-29,True,False,False,False
JOB_02361,Marketing Data Analyst,Medium (200-1000),IL,IL,Mid,Remote,77000,95000,86000,2025-10-07,False,False,True,True
JOB_02362,Business Intelligence Analyst,Small (50-200),NY,NY,Senior,Hybrid,130000,160000,145000,2025-09-27,True,True,False,True
JOB_02363,Financial Data Analyst,Medium (200-1000),NY,NY,Entry,Onsite,61000,75000,68000,2025-08-15,True,True,True,True
JOB_02364,Business Intelligence Analyst,Enterprise (5000+),CA,CA,Entry,Hybrid,68000,82000,75000,2025-08-09,True,True,False,False
JOB_02365,Data Analyst I,Large (1000-5000),OH,OH,Mid,Onsite,55000,67000,61000,2025-08-10,True,True,True,True
JOB_02366,Data Analyst,Small (50-200),NY,NY,Mid,Hybrid,78000,96000,87000,2025-08-06,True,False,False,False
JOB_02367,Data Analyst,Large (1000-5000),NY,NY,Mid,Onsite,70000,86000,78000,2025-08-03,False,False,False,True
JOB_02368,Marketing Data Analyst,Medium (200-1000),NY,NY,Entry,Hybrid,56000,68000,62000,2025-07-30,False,False,False,True
JOB_02369,Financial Data Analyst,Small (50-200),OH,OH,Mid,Remote,54000,66000,60000,2025-08-08,True,True,False,True
JOB_02370,Data Analyst I,Startup (<50),NY,NY,Mid,Remote,104000,128000,116000,2025-07-16,False,False,True,True
JOB_02371,Business Intelligence Analyst,Startup (<50),CT,CT,Senior,Remote,97000,119000,108000,2025-09-20,True,True,False,True
JOB_02372,Data Analyst I,Large (1000-5000),FL,FL,Entry,Remote,56000,68000,62000,2025-09-29,True,False,True,True
JOB_02373,Marketing Data Analyst,Startup (<50),MN,MN,Entry,Remote,58000,72000,65000,2025-07-20,False,True,False,True
JOB_02374,Business Intelligence Analyst,Startup (<50),CO,CO,Senior,Onsite,130000,160000,145000,2025-07-27,True,False,False,True
JOB_02375,Junior Data Analyst,Enterprise (5000+),NY,NY,Mid,Hybrid,88000,108000,98000,2025-08-09,False,False,False,True
JOB_02376,Marketing Data Analyst,Enterprise (5000+),NY,NY,Senior,Remote,120000,146000,133000,2025-08-20,False,False,True,False
JOB_02377,Business Intelligence Analyst,Medium (200-1000),CA,CA,Mid,Onsite,90000,110000,100000,2025-07-16,True,True,True,True
JOB_02378,Data Analyst II,Large (1000-5000),IL,IL,Mid,Remote,76000,92000,84000,2025-09-07,True,True,False,True
JOB_02379,Marketing Data Analyst,Medium (200-1000),NC,NC,Mid,Remote,57000,69000,63000,2025-08-30,True,True,True,True
JOB_02380,Senior Data Analyst,Small (50-200),NY,NY,Mid,Remote,93000,113000,103000,2025-08-16,False,True,False,True
JOB_02381,Data Analyst I,Large (1000-5000),CA,CA,Mid,Onsite,81000,99000,90000,2025-09-25,True,False,False,False
JOB_02382,Marketing Data Analyst,Small (50-200),CA,CA,Mid,Onsite,83000,101000,92000,2025-07-27,True,False,True,True
JOB_02383,Operations Analyst,Medium (200-1000),NY,NY,Entry,Onsite,71000,87000,79000,2025-09-04,True,True,False,True
JOB_02384,Operations Analyst,Medium (200-1000),MA,MA,Entry,Remote,66000,80000,73000,2025-09-02,True,True,False,True
JOB_02385,Operations Analyst,Medium (200-1000),GA,GA,Mid,Onsite,68000,84000,76000,2025-07-24,False,False,False,True
JOB_02386,Data Analyst II,Enterprise (5000+),AZ,AZ,Entry,Onsite,56000,68000,62000,2025-09-17,True,True,False,False
JOB_02387,Data Analyst II,Startup (<50),FL,FL,Mid,Onsite,54000,66000,60000,2025-07-25,False,True,True,True
JOB_02388,Senior Data Analyst,Startup (<50),AL,AL,Senior,Remote,86000,105000,95000,2025-07-17,True,False,True,False
JOB_02389,Junior Data Analyst,Medium (200-1000),PA,PA,Mid,Remote,62000,76000,69000,2025-07-18,True,False,False,False
JOB_02390,Data Analyst I,Large (1000-5000),MN,MN,Senior,Onsite,89000,109000,99000,2025-07-14,True,True,True,False
JOB_02391,Data Analyst I,Large (1000-5000),NY,NY,Entry,Remote,66000,80000,73000,2025-08-09,False,True,False,True
JOB_02392,Operations Analyst,Medium (200-1000),NJ,NJ,Mid,Hybrid,80000,98000,89000,2025-07-16,True,True,False,True
JOB_02393,Junior Data Analyst,Medium (200-1000),CA,CA,Entry,Onsite,84000,102000,93000,2025-07-14,True,True,False,True
JOB_02394,Business Analyst,Small (50-200),TX,TX,Mid,Hybrid,90000,110000,100000,2025-08-28,True,True,False,False
JOB_02395,Operations Analyst,Large (1000-5000),CT,CT,Mid,Onsite,68000,82000,75000,2025-08-12,True,True,False,True
JOB_02396,Business Intelligence Analyst,Startup (<50),RI,RI,Mid,Remote,58000,70000,64000,2025-07-31,True,False,True,False
JOB_02397,Marketing Data Analyst,Large (1000-5000),CA,CA,Mid,Onsite,72000,88000,80000,2025-07-18,True,False,False,False
JOB_02398,Operations Analyst,Large (1000-5000),FL,FL,Senior,Hybrid,77000,95000,86000,2025-09-06,True,False,True,False
JOB_02399,Marketing Data Analyst,Medium (200-1000),MA,MA,Entry,Remote,54000,66000,60000,2025-10-11,True,True,True,True
JOB_02400,Operations Analyst,Large (1000-5000),OH,OH,Senior,Hybrid,94000,116000,105000,2025-09-29,False,True,False,True
JOB_02401,Data Analyst,Enterprise (5000+),FL,FL,Mid,Onsite,54000,66000,60000,2025-08-25,True,False,False,True
JOB_02402,Data Analyst I,Enterprise (5000+),NY,NY,Entry,Onsite,46000,56000,51000,2025-10-06,True,False,True,True
JOB_02403,Data Analyst,Medium (200-1000),FL,FL,Entry,Remote,43000,53000,48000,2025-09-17,True,False,True,False
JOB_02404,Senior Data Analyst,Large (1000-5000),MI,MI,Entry,Hybrid,42000,52000,47000,2025-09-22,True,False,False,False
JOB_02405,Senior Data Analyst,Medium (200-1000),TX,TX,Mid,Onsite,49000,59000,54000,2025-07-17,True,False,False,True
JOB_02406,Senior Data Analyst,Startup (<50),MD,MD,Mid,Remote,72000,88000,80000,2025-09-24,True,True,True,True
JOB_02407,Data Analyst,Startup (<50),CA,CA,Entry,Hybrid,77000,95000,86000,2025-07-16,True,True,True,True
JOB_02408,Senior Data Analyst,Small (50-200),TX,TX,Mid,Onsite,61000,75000,68000,2025-09-16,True,True,False,True
JOB_02409,Operations Analyst,Small (50-200),MI,MI,Mid,Hybrid,72000,88000,80000,2025-10-08,True,False,True,True
JOB_02410,Junior Data Analyst,Medium (200-1000),NC,NC,Entry,Onsite,50000,61000,55000,2025-08-16,False,True,False,True
JOB_02411,Business Analyst,Large (1000-5000),PA,PA,Mid,Hybrid,76000,94000,85000,2025-07-26,False,False,False,False
JOB_02412,Operations Analyst,Startup (<50),CA,CA,Senior,Onsite,141000,173000,157000,2025-09-14,False,True,True,False
JOB_02413,Operations Analyst,Large (1000-5000),MA,MA,Entry,Onsite,64000,78000,71000,2025-08-24,True,False,False,True
JOB_02414,Data Analyst II,Small (50-200),IL,IL,Mid,Remote,69000,85000,77000,2025-08-08,True,True,False,True
JOB_02415,Senior Data Analyst,Startup (<50),NC,NC,Mid,Remote,70000,86000,78000,2025-07-16,False,True,True,True
JOB_02416,Data Analyst,Startup (<50),OH,OH,Entry,Hybrid,46000,56000,51000,2025-08-25,True,False,True,False
JOB_02417,Marketing Data Analyst,Enterprise (5000+),NH,NH,Senior,Onsite,94000,114000,104000,2025-08-20,True,True,False,True
JOB_02418,Junior Data Analyst,Small (50-200),PA,PA,Mid,Remote,76000,92000,84000,2025-08-03,True,True,True,True
JOB_02419,Data Analyst,Medium (200-1000),GA,GA,Entry,Remote,56000,68000,62000,2025-10-11,True,True,False,True
JOB_02420,Senior Data Analyst,Medium (200-1000),IN,IN,Mid,Onsite,48000,58000,53000,2025-09-17,False,False,False,True
JOB_02421,Business Intelligence Analyst,Small (50-200),MA,MA,Entry,Onsite,61000,75000,68000,2025-08-17,False,False,False,False
JOB_02422,Data Analyst II,Startup (<50),NY,NY,Mid,Remote,82000,100000,91000,2025-07-23,False,False,True,False
JOB_02423,Junior Data Analyst,Large (1000-5000),NY,NY,Entry,Onsite,70000,86000,78000,2025-07-29,False,False,True,True
JOB_02424,Operations Analyst,Medium (200-1000),NY,NY,Mid,Remote,83000,101000,92000,2025-07-27,True,False,True,False
JOB_02425,Data Analyst II,Medium (200-1000),IL,IL,Mid,Onsite,78000,96000,87000,2025-09-18,True,True,False,True
JOB_02426,Senior Data Analyst,Medium (200-1000),TX,TX,Mid,Onsite,71000,87000,79000,2025-08-16,True,True,True,True
JOB_02427,Data Analyst I,Medium (200-1000),NY,NY,Mid,Hybrid,83000,101000,92000,2025-07-17,True,True,True,False
JOB_02428,Business Analyst,Small (50-200),VA,VA,Senior,Remote,125000,153000,139000,2025-09-19,True,True,False,True
JOB_02429,Data Analyst I,Enterprise (5000+),WA,WA,Mid,Remote,58000,72000,65000,2025-08-08,True,False,False,True
JOB_02430,Business Analyst,Enterprise (5000+),TX,TX,Entry,Onsite,47000,57000,52000,2025-08-25,False,True,True,False
JOB_02431,Data Analyst,Medium (200-1000),IL,IL,Senior,Onsite,87000,107000,97000,2025-08-19,True,True,True,True
JOB_02432,Senior Data Analyst,Startup (<50),PA,PA,Entry,Onsite,65000,79000,72000,2025-08-02,True,True,False,True
JOB_02433,Senior Data Analyst,Small (50-200),CT,CT,Senior,Remote,153000,187000,170000,2025-09-26,True,True,False,True
JOB_02434,Data Analyst I,Startup (<50),TX,TX,Mid,Remote,68000,82000,75000,2025-07-30,True,False,False,True
JOB_02435,Senior Data Analyst,Enterprise (5000+),CA,CA,Entry,Onsite,68000,84000,76000,2025-10-12,True,True,True,True
JOB_02436,Junior Data Analyst,Medium (200-1000),CA,CA,Mid,Remote,53000,65000,59000,2025-08-14,False,False,True,True
JOB_02437,Data Analyst I,Startup (<50),TN,TN,Entry,Onsite,40000,48000,44000,2025-10-07,True,True,False,True
JOB_02438,Data Analyst I,Medium (200-1000),FL,FL,Entry,Hybrid,47000,57000,52000,2025-09-01,True,False,False,False
JOB_02439,Business Intelligence Analyst,Medium (200-1000),TX,TX,Mid,Onsite,63000,77000,70000,2025-10-06,True,True,True,False
JOB_02440,Business Intelligence Analyst,Startup (<50),OR,OR,Mid,Hybrid,63000,77000,70000,2025-07-20,True,True,True,True
JOB_02441,Senior Data Analyst,Large (1000-5000),IL,IL,Entry,Onsite,54000,66000,60000,2025-08-11,True,False,False,False
JOB_02442,Business Intelligence Analyst,Medium (200-1000),NY,NY,Mid,Onsite,72000,88000,80000,2025-08-03,False,True,False,True
JOB_02443,Junior Data Analyst,Medium (200-1000),TX,TX,Entry,Onsite,40000,50000,45000,2025-10-03,False,True,True,False
JOB_02444,Junior Data Analyst,Medium (200-1000),TX,TX,Senior,Hybrid,93000,113000,103000,2025-08-06,True,True,False,False
JOB_02445,Data Analyst II,Small (50-200),WA,WA,Mid,Remote,108000,132000,120000,2025-09-19,True,True,False,True
JOB_02446,Operations Analyst,Startup (<50),OH,OH,Senior,Hybrid,97000,119000,108000,2025-10-04,True,False,False,True
JOB_02447,Operations Analyst,Medium (200-1000),AL,AL,Mid,Onsite,46000,56000,51000,2025-09-22,True,True,True,False
JOB_02448,Marketing Data Analyst,Medium (200-1000),CO,CO,Senior,Hybrid,105000,129000,117000,2025-08-04,True,False,False,True
JOB_02449,Operations Analyst,Small (50-200),CA,CA,Entry,Remote,69000,85000,77000,2025-08-22,True,True,True,True
JOB_02450,Business Analyst,Startup (<50),NY,NY,Senior,Hybrid,150000,184000,167000,2025-08-29,False,True,True,True
JOB_02451,Data Analyst II,Startup (<50),MA,MA,Senior,Onsite,102000,124000,113000,2025-09-15,True,True,False,True
JOB_02452,Junior Data Analyst,Medium (200-1000),CA,CA,Senior,Onsite,125000,153000,139000,2025-08-31,True,False,False,True
JOB_02453,Junior Data Analyst,Large (1000-5000),PA,PA,Senior,Onsite,98000,120000,109000,2025-09-05,True,True,False,True
JOB_02454,Data Analyst II,Medium (200-1000),UT,UT,Entry,Onsite,48000,58000,53000,2025-07-25,True,False,True,True
JOB_02455,Operations Analyst,Medium (200-1000),FL,FL,Mid,Remote,64000,78000,71000,2025-08-13,True,True,True,True
JOB_02456,Operations Analyst,Small (50-200),IL,IL,Senior,Hybrid,105000,129000,117000,2025-07-21,False,False,False,True
JOB_02457,Data Analyst,Large (1000-5000),IL,IL,Mid,Onsite,86000,106000,96000,2025-09-28,True,False,True,False
JOB_02458,Junior Data Analyst,Large (1000-5000),WA,WA,Mid,Onsite,78000,96000,87000,2025-08-16,True,True,True,False
JOB_02459,Data Analyst II,Small (50-200),PA,PA,Entry,Remote,61000,75000,68000,2025-07-22,True,False,False,True
JOB_02460,Business Intelligence Analyst,Small (50-200),CA,CA,Mid,Remote,74000,90000,82000,2025-07-25,True,True,False,False
JOB_02461,Data Analyst II,Startup (<50),WA,WA,Entry,Onsite,71000,87000,79000,2025-10-07,True,True,False,False
JOB_02462,Junior Data Analyst,Large (1000-5000),GA,GA,Entry,Hybrid,50000,61000,55000,2025-08-25,True,True,True,False
JOB_02463,Business Analyst,Enterprise (5000+),LA,LA,Senior,Remote,76000,92000,84000,2025-08-24,True,False,False,False
JOB_02464,Senior Data Analyst,Large (1000-5000),CA,CA,Entry,Hybrid,70000,86000,78000,2025-08-04,True,True,False,False
JOB_02465,Senior Data Analyst,Enterprise (5000+),GA,GA,Entry,Hybrid,47000,57000,52000,2025-10-09,False,True,False,True
JOB_02466,Operations Analyst,Startup (<50),KY,KY,Mid,Remote,70000,86000,78000,2025-08-26,True,False,True,True
JOB_02467,Operations Analyst,Medium (200-1000),NY,NY,Mid,Remote,96000,118000,107000,2025-08-08,True,True,False,True
JOB_02468,Financial Data Analyst,Startup (<50),MO,MO,Entry,Hybrid,44000,54000,49000,2025-08-11,True,True,False,True
JOB_02469,Data Analyst,Startup (<50),RI,RI,Mid,Remote,73000,89000,81000,2025-09-05,True,False,False,False
JOB_02470,Data Analyst II,Startup (<50),VA,VA,Senior,Hybrid,95000,117000,106000,2025-09-01,True,True,False,True
JOB_02471,Operations Analyst,Small (50-200),LA,LA,Entry,Onsite,40000,50000,45000,2025-10-02,True,True,True,False
JOB_02472,Business Analyst,Small (50-200),PA,PA,Mid,Onsite,64000,78000,71000,2025-09-21,True,False,False,False
JOB_02473,Operations Analyst,Medium (200-1000),AL,AL,Mid,Onsite,61000,75000,68000,2025-08-05,False,True,False,True
JOB_02474,Data Analyst,Medium (200-1000),PA,PA,Senior,Onsite,90000,110000,100000,2025-07-24,True,True,True,True
JOB_02475,Business Analyst,Small (50-200),WA,WA,Entry,Remote,58000,72000,65000,2025-09-16,False,True,True,True
JOB_02476,Data Analyst II,Startup (<50),TX,TX,Mid,Hybrid,63000,77000,70000,2025-07-17,False,False,True,True
JOB_02477,Marketing Data Analyst,Medium (200-1000),CA,CA,Mid,Hybrid,102000,124000,113000,2025-09-29,True,True,False,False
JOB_02478,Data Analyst II,Large (1000-5000),IL,IL,Mid,Onsite,76000,94000,85000,2025-08-05,True,True,False,False
JOB_02479,Marketing Data Analyst,Medium (200-1000),IL,IL,Mid,Remote,76000,92000,84000,2025-07-22,True,True,False,True
JOB_02480,Business Analyst,Medium (200-1000),TN,TN,Mid,Onsite,64000,78000,71000,2025-07-17,True,True,False,True
JOB_02481,Data Analyst I,Startup (<50),CA,CA,Mid,Remote,82000,100000,91000,2025-10-09,True,False,False,True
JOB_02482,Financial Data Analyst,Enterprise (5000+),MN,MN,Entry,Remote,60000,74000,67000,2025-08-31,True,True,False,True
JOB_02483,Data Analyst,Medium (200-1000),FL,FL,Mid,Onsite,67000,81000,74000,2025-10-01,False,False,True,False
JOB_02484,Business Analyst,Medium (200-1000),FL,FL,Senior,Remote,99000,121000,110000,2025-10-06,True,True,False,True
JOB_02485,Data Analyst I,Medium (200-1000),WI,WI,Mid,Onsite,54000,66000,60000,2025-09-10,True,True,False,True
JOB_02486,Operations Analyst,Startup (<50),MA,MA,Mid,Remote,76000,94000,85000,2025-10-03,True,True,True,True
JOB_02487,Business Intelligence Analyst,Medium (200-1000),TX,TX,Senior,Onsite,86000,106000,96000,2025-09-13,True,True,True,True
JOB_02488,Senior Data Analyst,Enterprise (5000+),NY,NY,Entry,Onsite,51000,63000,57000,2025-08-21,False,True,True,True
JOB_02489,Marketing Data Analyst,Medium (200-1000),NY,NY,Entry,Remote,58000,72000,65000,2025-08-16,True,False,False,True
JOB_02490,Marketing Data Analyst,Medium (200-1000),NY,NY,Mid,Onsite,71000,87000,79000,2025-08-18,True,False,False,True
JOB_02491,Junior Data Analyst,Small (50-200),FL,FL,Senior,Onsite,88000,108000,98000,2025-10-10,False,True,False,True
JOB_02492,Marketing Data Analyst,Medium (200-1000),CA,CA,Mid,Hybrid,68000,82000,75000,2025-07-18,False,False,True,True
JOB_02493,Business Analyst,Small (50-200),TX,TX,Mid,Onsite,66000,80000,73000,2025-08-05,False,False,True,True
JOB_02494,Data Analyst,Startup (<50),CA,CA,Mid,Remote,92000,112000,102000,2025-07-22,False,True,False,False
JOB_02495,Business Intelligence Analyst,Small (50-200),NY,NY,Mid,Onsite,70000,86000,78000,2025-10-04,True,True,True,False
JOB_02496,Business Intelligence Analyst,Enterprise (5000+),GA,GA,Mid,Onsite,72000,88000,80000,2025-10-07,True,False,False,True
JOB_02497,Business Analyst,Startup (<50),MO,MO,Entry,Onsite,40000,48000,44000,2025-08-28,True,True,True,False
JOB_02498,Operations Analyst,Medium (200-1000),CA,CA,Mid,Onsite,83000,101000,92000,2025-09-29,True,False,True,False
JOB_02499,Senior Data Analyst,Startup (<50),OH,OH,Mid,Remote,64000,78000,71000,2025-07-17,True,False,False,True
JOB_02500,Senior Data Analyst,Medium (200-1000),RI,RI,Entry,Hybrid,48000,58000,53000,2025-07-27,False,True,False,False
JOB_02501,Business Analyst,Startup (<50),WA,WA,Entry,Remote,52000,64000,58000,2025-09-06,True,False,True,True
JOB_02502,Financial Data Analyst,Medium (200-1000),PA,PA,Mid,Hybrid,65000,79000,72000,2025-08-25,False,True,True,False
JOB_02503,Marketing Data Analyst,Large (1000-5000),FL,FL,Senior,Remote,85000,103000,94000,2025-07-20,True,True,True,True
JOB_02504,Data Analyst,Startup (<50),TX,TX,Mid,Remote,89000,109000,99000,2025-08-13,True,True,True,False
JOB_02505,Data Analyst I,Large (1000-5000),CA,CA,Entry,Hybrid,61000,75000,68000,2025-08-05,True,True,False,True
JOB_02506,Data Analyst II,Large (1000-5000),CA,CA,Mid,Hybrid,101000,123000,112000,2025-09-25,True,True,False,True
JOB_02507,Marketing Data Analyst,Small (50-200),UT,UT,Mid,Remote,67000,81000,74000,2025-08-04,True,True,False,True
JOB_02508,Senior Data Analyst,Enterprise (5000+),WA,WA,Senior,Hybrid,108000,132000,120000,2025-07-23,True,False,False,True
JOB_02509,Data Analyst I,Large (1000-5000),GA,GA,Senior,Remote,81000,99000,90000,2025-09-04,True,True,True,True
JOB_02510,Junior Data Analyst,Medium (200-1000),NY,NY,Senior,Remote,126000,154000,140000,2025-10-11,False,True,False,True
JOB_02511,Operations Analyst,Small (50-200),TX,TX,Mid,Onsite,73000,89000,81000,2025-08-02,True,True,False,True
JOB_02512,Data Analyst I,Small (50-200),AZ,AZ,Senior,Hybrid,88000,108000,98000,2025-09-27,True,True,False,True
JOB_02513,Data Analyst,Small (50-200),IL,IL,Mid,Remote,75000,91000,83000,2025-10-12,True,True,False,True
JOB_02514,Business Intelligence Analyst,Enterprise (5000+),CT,CT,Entry,Onsite,54000,66000,60000,2025-07-28,True,False,False,True
JOB_02515,Marketing Data Analyst,Enterprise (5000+),NY,NY,Mid,Onsite,78000,96000,87000,2025-08-05,False,True,False,True
JOB_02516,Operations Analyst,Medium (200-1000),CA,CA,Mid,Onsite,83000,101000,92000,2025-10-02,True,False,False,True
JOB_02517,Senior Data Analyst,Medium (200-1000),TX,TX,Entry,Hybrid,50000,61000,55000,2025-09-16,False,True,False,True
JOB_02518,Junior Data Analyst,Small (50-200),TX,TX,Entry,Remote,68000,84000,76000,2025-09-15,True,False,False,True
JOB_02519,Marketing Data Analyst,Small (50-200),CA,CA,Mid,Remote,78000,96000,87000,2025-07-22,True,True,True,True
